,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,titleId,ordering_x,title,region,language,types,attributes,isOriginalTitle,Rank,Genre,Budget,Running Time,Gross,Theaters,Total Gross,Release Date,Distributor,Estimated,Year,ordering_y,nconst,category,job,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
7922,tt2140379,movie,Self/less,Self/less,0.0,2015.0,,117.0,"Action,Mystery,Sci-Fi",tt2140379,7.0,Selfless,US,,,alternative spelling,0.0,132.0,-,-,-,"$12,279,691",2353,"$12,279,691",Jul 10,Focus Features,False,2015.0,9.0,nm0772283,producer,producer,,Peter Schlessel,,,"producer,miscellaneous,executive","tt1321511,tt2910814,tt2140379,tt1276104"
7923,tt1020072,movie,Selma,Selma,0.0,2014.0,,128,"Biography,Drama,History",tt1020072,27.0,Selma,US,,imdbDisplay,,0.0,58.0,-,-,-,"$50,872,921",2235,"$52,076,908",Dec 25,Paramount Pictures,False,2015.0,10.0,nm1390780,composer,,,Jason Moran,,,"composer,music_department,soundtrack","tt1020072,tt0427969,tt6110624,tt5895028"
7924,tt1020072,movie,Selma,Selma,0.0,2014.0,,128,"Biography,Drama,History",tt1020072,27.0,Selma,US,,imdbDisplay,,0.0,58.0,-,-,-,"$50,872,921",2235,"$52,076,908",Dec 25,Paramount Pictures,False,2015.0,6.0,nm2298096,writer,written by,,Paul Webb,,,"writer,producer","tt4635254,tt9454946,tt1020072,tt4797212"
7925,tt6476140,movie,Serenity,Serenity,0.0,2019.0,,106.0,"Drama,Mystery,Thriller",tt6476140,35.0,Serenity,US,,imdbDisplay,,0.0,140.0,-,-,-,"$8,547,045",2561,"$8,547,045",Jan 25,Aviron Pictures,False,2019.0,10.0,nm1317996,editor,,,Laura Jennings,,,"editor,visual_effects,editorial_department","tt1631867,tt1074638,tt0206634,tt4777008"
7926,tt6476140,movie,Serenity,Serenity,0.0,2019.0,,106.0,"Drama,Mystery,Thriller",tt6476140,35.0,Serenity,US,,imdbDisplay,,0.0,140.0,-,-,-,"$8,547,045",2561,"$8,547,045",Jan 25,Aviron Pictures,False,2019.0,6.0,nm0373456,producer,producer,,Guy Heeley,,,"assistant_director,producer,miscellaneous","tt2692904,tt4108134,tt6841122,tt10687506"
7927,tt6476140,movie,Serenity,Serenity,0.0,2019.0,,106.0,"Drama,Mystery,Thriller",tt6476140,35.0,Serenity,US,,imdbDisplay,,0.0,140.0,-,-,-,"$8,547,045",2561,"$8,547,045",Jan 25,Aviron Pictures,False,2019.0,7.0,nm0788513,producer,producer,,Greg Shapiro,1972.0,,"producer,miscellaneous,production_manager","tt5390504,tt1790885,tt0887912,tt0292644"
7928,tt6476140,movie,Serenity,Serenity,0.0,2019.0,,106.0,"Drama,Mystery,Thriller",tt6476140,35.0,Serenity,US,,imdbDisplay,,0.0,140.0,-,-,-,"$8,547,045",2561,"$8,547,045",Jan 25,Aviron Pictures,False,2019.0,9.0,nm0355722,cinematographer,,,Jess Hall,1971.0,,"cinematographer,camera_department","tt1219827,tt1714206,tt0425112,tt2209764"
7929,tt1121096,movie,Seventh Son,Seventh Son,0.0,2014.0,,102.0,"Action,Adventure,Fantasy",tt1121096,33.0,The Wardstone Chronicles,US,,working,,0.0,117.0,-,-,-,"$17,223,265",2875,"$17,223,265",Feb 6,Universal Pictures,False,2015.0,1.0,nm1602660,actor,,"[""Tom Ward""]",Ben Barnes,1981.0,,"actor,soundtrack","tt0980970,tt0499448,tt1931435,tt1121096"
7930,tt1121096,movie,Seventh Son,Seventh Son,0.0,2014.0,,102.0,"Action,Adventure,Fantasy",tt1121096,33.0,The Wardstone Chronicles,US,,working,,0.0,117.0,-,-,-,"$17,223,265",2875,"$17,223,265",Feb 6,Universal Pictures,False,2015.0,5.0,nm0091076,director,,,Sergei Bodrov,1948.0,,"writer,director,producer","tt0098240,tt0143766,tt0416044,tt0116754"
7931,tt1121096,movie,Seventh Son,Seventh Son,0.0,2014.0,,102.0,"Action,Adventure,Fantasy",tt1121096,33.0,The Wardstone Chronicles,US,,working,,0.0,117.0,-,-,-,"$17,223,265",2875,"$17,223,265",Feb 6,Universal Pictures,False,2015.0,9.0,nm2796716,writer,"based on the book titled ""The Spook's Apprentice"" by",,Joseph Delaney,,,writer,tt1121096
7932,tt5314190,movie,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,0.0,2018.0,,84.0,"Adventure,Animation,Family",tt5314190,12.0,Sgt. Stubby: An American Hero,US,,imdbDisplay,,0.0,185.0,-,-,-,"$4,015,323",1633,"$4,015,935",Apr 13,-,False,2018.0,10.0,nm0813390,editor,,,Mark Solomon,,,"editorial_department,editor,director","tt1142977,tt0120630,tt0126029,tt0307453"
7933,tt5314190,movie,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,0.0,2018.0,,84.0,"Adventure,Animation,Family",tt5314190,12.0,Sgt. Stubby: An American Hero,US,,imdbDisplay,,0.0,185.0,-,-,-,"$4,015,323",1633,"$4,015,935",Apr 13,-,False,2018.0,3.0,nm0000367,actor,,"[""Gaston Baptiste""]",Gérard Depardieu,1948.0,,"actor,producer,soundtrack","tt0120744,tt0103594,tt0099699,tt0099334"
7934,tt5314190,movie,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,0.0,2018.0,,84.0,"Adventure,Animation,Family",tt5314190,12.0,Sgt. Stubby: An American Hero,US,,imdbDisplay,,0.0,185.0,-,-,-,"$4,015,323",1633,"$4,015,935",Apr 13,-,False,2018.0,4.0,nm7793337,actor,,"[""Olsen"",""Shopkeeper""]",Jordan Beck,,,"producer,actor,writer","tt2998372,tt11451184,tt5314190"
7935,tt5314190,movie,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,0.0,2018.0,,84.0,"Adventure,Animation,Family",tt5314190,12.0,Sgt. Stubby: An American Hero,US,,imdbDisplay,,0.0,185.0,-,-,-,"$4,015,323",1633,"$4,015,935",Apr 13,-,False,2018.0,5.0,nm4175844,director,,,Richard Lanni,,,"writer,director,producer","tt6921526,tt5314190,tt1774596,tt11451184"
7936,tt5314190,movie,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,0.0,2018.0,,84.0,"Adventure,Animation,Family",tt5314190,12.0,Sgt. Stubby: An American Hero,US,,imdbDisplay,,0.0,185.0,-,-,-,"$4,015,323",1633,"$4,015,935",Apr 13,-,False,2018.0,6.0,nm0831408,writer,,,Mike Stokey,1946.0,,"miscellaneous,actor,writer","tt0097027,tt0942385,tt0120201,tt0177789"
7937,tt5314190,movie,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,0.0,2018.0,,84.0,"Adventure,Animation,Family",tt5314190,12.0,Sgt. Stubby: An American Hero,US,,imdbDisplay,,0.0,185.0,-,-,-,"$4,015,323",1633,"$4,015,935",Apr 13,-,False,2018.0,7.0,nm7835801,producer,producer,,Emily Cantrill,,,"art_department,producer",tt5314190
7938,tt5314190,movie,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,0.0,2018.0,,84.0,"Adventure,Animation,Family",tt5314190,12.0,Sgt. Stubby: An American Hero,US,,imdbDisplay,,0.0,185.0,-,-,-,"$4,015,323",1633,"$4,015,935",Apr 13,-,False,2018.0,8.0,nm1362292,producer,producer,,Laurent Rodon,,,producer,"tt5314190,tt0763304,tt0262233,tt0339334"
7939,tt5314190,movie,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,0.0,2018.0,,84.0,"Adventure,Animation,Family",tt5314190,12.0,Sgt. Stubby: An American Hero,US,,imdbDisplay,,0.0,185.0,-,-,-,"$4,015,323",1633,"$4,015,935",Apr 13,-,False,2018.0,9.0,nm0236462,composer,,,Patrick Doyle,1953.0,,"composer,actor,soundtrack","tt0280707,tt0449010,tt1318514,tt0800369"
7940,tt4877122,movie,The Emoji Movie,The Emoji Movie,0.0,2017.0,,86.0,"Adventure,Animation,Comedy",tt4877122,22.0,The Emoji Movie,US,,imdbDisplay,,0.0,38.0,-,-,-,"$86,089,513",4075,"$86,089,513",Jul 28,Sony Pictures Entertainment (SPE),False,2017.0,10.0,nm0236462,composer,,,Patrick Doyle,1953.0,,"composer,actor,soundtrack","tt0280707,tt0449010,tt1318514,tt0800369"
7941,tt4463894,movie,Shaft,Shaft,0.0,2019.0,,111.0,"Action,Comedy,Crime",tt4463894,2.0,Shaft,US,,imdbDisplay,,0.0,103.0,-,-,-,"$21,360,215",2952,"$21,360,215",Jun 14,Warner Bros.,False,2019.0,2.0,nm1900772,actor,,"[""JJ Shaft""]",Jessie T. Usher,1992.0,,"actor,producer","tt10183816,tt1628841,tt4463894,tt1190634"
7942,tt4463894,movie,Shaft,Shaft,0.0,2019.0,,111.0,"Action,Comedy,Crime",tt4463894,2.0,Shaft,US,,imdbDisplay,,0.0,103.0,-,-,-,"$21,360,215",2952,"$21,360,215",Jun 14,Warner Bros.,False,2019.0,3.0,nm0745780,actor,,"[""John Shaft, Sr.""]",Richard Roundtree,1942.0,,actor,"tt0811080,tt0393109,tt0067741,tt0162650"
7943,tt4463894,movie,Shaft,Shaft,0.0,2019.0,,111.0,"Action,Comedy,Crime",tt4463894,2.0,Shaft,US,,imdbDisplay,,0.0,103.0,-,-,-,"$21,360,215",2952,"$21,360,215",Jun 14,Warner Bros.,False,2019.0,6.0,nm0862781,writer,based upon the character John Shaft from the novel by,,Ernest Tidyman,1928.0,1984.0,"writer,miscellaneous,producer","tt0162650,tt4463894,tt0068699,tt0067116"
7944,tt4463894,movie,Shaft,Shaft,0.0,2019.0,,111.0,"Action,Comedy,Crime",tt4463894,2.0,Shaft,US,,imdbDisplay,,0.0,103.0,-,-,-,"$21,360,215",2952,"$21,360,215",Jun 14,Warner Bros.,False,2019.0,8.0,nm1113415,writer,written by,,Alex Barnow,,,"producer,writer,miscellaneous","tt2712740,tt0759475,tt4463894,tt1583638"
7945,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0.0,2015.0,,85.0,"Adventure,Animation,Comedy",tt2872750,28.0,Shaun the Sheep Movie,US,,imdbDisplay,,0.0,107.0,-,-,-,"$19,375,982",2360,"$19,375,982",Aug 5,Lionsgate,False,2015.0,10.0,nm1011065,composer,composer,,Ilan Eshkeri,,,"composer,music_department,soundtrack","tt0486655,tt0375912,tt0245844,tt0253556"
7946,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0.0,2015.0,,85.0,"Adventure,Animation,Comedy",tt2872750,28.0,Shaun the Sheep Movie,US,,imdbDisplay,,0.0,107.0,-,-,-,"$19,375,982",2360,"$19,375,982",Aug 5,Lionsgate,False,2015.0,1.0,nm1017994,actor,,"[""Shaun"",""Timmy""]",Justin Fletcher,1970.0,,"actor,special_effects,music_department","tt2872750,tt1511698,tt0462138,tt5744236"
7947,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0.0,2015.0,,85.0,"Adventure,Animation,Comedy",tt2872750,28.0,Shaun the Sheep Movie,US,,imdbDisplay,,0.0,107.0,-,-,-,"$19,375,982",2360,"$19,375,982",Aug 5,Lionsgate,False,2015.0,2.0,nm0816950,actor,,"[""The Farmer"",""Bitzer""]",John Sparkes,1954.0,,"actor,writer,miscellaneous","tt0122332,tt0204773,tt0337909,tt2872750"
7948,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0.0,2015.0,,85.0,"Adventure,Animation,Comedy",tt2872750,28.0,Shaun the Sheep Movie,US,,imdbDisplay,,0.0,107.0,-,-,-,"$19,375,982",2360,"$19,375,982",Aug 5,Lionsgate,False,2015.0,3.0,nm0229084,actor,,"[""Trumper""]",Omid Djalili,1965.0,,"actor,writer,producer","tt0172495,tt0120616,tt1424003,tt0367188"
7949,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0.0,2015.0,,85.0,"Adventure,Animation,Comedy",tt2872750,28.0,Shaun the Sheep Movie,US,,imdbDisplay,,0.0,107.0,-,-,-,"$19,375,982",2360,"$19,375,982",Aug 5,Lionsgate,False,2015.0,4.0,nm0916432,actor,,"[""Shirley""]",Richard Webber,,,"actor,director,animation_department","tt14202654,tt0983983,tt0799892,tt2273975"
7950,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0.0,2015.0,,85.0,"Adventure,Animation,Comedy",tt2872750,28.0,Shaun the Sheep Movie,US,,imdbDisplay,,0.0,107.0,-,-,-,"$19,375,982",2360,"$19,375,982",Aug 5,Lionsgate,False,2015.0,6.0,nm0326450,director,,,Richard Starzak,1959.0,,"writer,director,miscellaneous","tt0983983,tt2872750,tt0324742,tt0219086"
7951,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0.0,2015.0,,85.0,"Adventure,Animation,Comedy",tt2872750,28.0,Shaun the Sheep Movie,US,,imdbDisplay,,0.0,107.0,-,-,-,"$19,375,982",2360,"$19,375,982",Aug 5,Lionsgate,False,2015.0,8.0,nm1385754,producer,producer,,Paul Kewley,,,"producer,miscellaneous,director","tt1430626,tt2872750,tt6193408,tt1430607"
7952,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0.0,2015.0,,85.0,"Adventure,Animation,Comedy",tt2872750,28.0,Shaun the Sheep Movie,US,,imdbDisplay,,0.0,107.0,-,-,-,"$19,375,982",2360,"$19,375,982",Aug 5,Lionsgate,False,2015.0,9.0,nm0516880,producer,producer,,Julie Lockhart,,,producer,"tt1430626,tt2872750,tt0324742,tt0192145"
7953,tt0448115,movie,Shazam!,Shazam!,0.0,2019.0,,132.0,"Action,Adventure,Comedy",tt0448115,21.0,Shazam!,US,,imdbDisplay,,0.0,19.0,-,-,-,"$140,371,656",4306,"$140,371,656",Apr 5,Warner Bros.,False,2019.0,1.0,nm1157048,actor,,"[""Shazam""]",Zachary Levi,1980.0,,"actor,producer,soundtrack","tt0398286,tt0934814,tt0448115,tt1981115"
7954,tt0448115,movie,Shazam!,Shazam!,0.0,2019.0,,132.0,"Action,Adventure,Comedy",tt0448115,21.0,Shazam!,US,,imdbDisplay,,0.0,19.0,-,-,-,"$140,371,656",4306,"$140,371,656",Apr 5,Warner Bros.,False,2019.0,3.0,nm4755508,actor,,"[""Billy Batson""]",Asher Angel,2002.0,,actor,"tt10151854,tt5195114,tt4860642,tt0448115"
7955,tt0448115,movie,Shazam!,Shazam!,0.0,2019.0,,132.0,"Action,Adventure,Comedy",tt0448115,21.0,Shazam!,US,,imdbDisplay,,0.0,19.0,-,-,-,"$140,371,656",4306,"$140,371,656",Apr 5,Warner Bros.,False,2019.0,6.0,nm2849655,writer,screenplay by,,Henry Gayden,,,"writer,producer,miscellaneous","tt0413300,tt0448115,tt2183034,tt8150814"
7956,tt0448115,movie,Shazam!,Shazam!,0.0,2019.0,,132.0,"Action,Adventure,Comedy",tt0448115,21.0,Shazam!,US,,imdbDisplay,,0.0,19.0,-,-,-,"$140,371,656",4306,"$140,371,656",Apr 5,Warner Bros.,False,2019.0,8.0,nm1791910,writer,Shazam created by,,Bill Parker,1911.0,1963.0,writer,"tt0448115,tt0071050,tt1696202,tt1701223"
7957,tt0448115,movie,Shazam!,Shazam!,0.0,2019.0,,132.0,"Action,Adventure,Comedy",tt0448115,21.0,Shazam!,US,,imdbDisplay,,0.0,19.0,-,-,-,"$140,371,656",4306,"$140,371,656",Apr 5,Warner Bros.,False,2019.0,9.0,nm1304148,writer,Shazam created by,,C.C. Beck,1910.0,1989.0,"writer,art_department","tt0448115,tt1696202,tt0071050,tt6443346"
7958,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,0.0,2020.0,,86.0,"Drama,Fantasy,Mystery",tt11614912,12.0,She Dies Tomorrow,US,,imdbDisplay,,0.0,151.0,-,-,-,"$361,329",24,"$398,663",Jul 31,Neon,False,2020.0,10.0,nm2100563,cinematographer,,,Jay Keitel,,,"cinematographer,camera_department,producer","tt11614912,tt6434210,tt2023714,tt3846642"
7959,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,0.0,2020.0,,86.0,"Drama,Fantasy,Mystery",tt11614912,12.0,She Dies Tomorrow,US,,imdbDisplay,,0.0,151.0,-,-,-,"$361,329",24,"$398,663",Jul 31,Neon,False,2020.0,1.0,nm3338354,actress,,"[""Amy""]",Kate Lyn Sheil,1985.0,,"actress,writer,producer","tt2383068,tt2105044,tt1853739,tt3289728"
7960,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,0.0,2020.0,,86.0,"Drama,Fantasy,Mystery",tt11614912,12.0,She Dies Tomorrow,US,,imdbDisplay,,0.0,151.0,-,-,-,"$361,329",24,"$398,663",Jul 31,Neon,False,2020.0,2.0,nm0011038,actress,,"[""Jane""]",Jane Adams,1965.0,,"actress,writer,soundtrack","tt1029360,tt0147612,tt0339291,tt0338013"
7961,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,0.0,2020.0,,86.0,"Drama,Fantasy,Mystery",tt11614912,12.0,She Dies Tomorrow,US,,imdbDisplay,,0.0,151.0,-,-,-,"$361,329",24,"$398,663",Jul 31,Neon,False,2020.0,4.0,nm1051221,actress,,"[""Susan""]",Katie Aselton,1978.0,,"actress,producer,director","tt4178092,tt1930294,tt5114356,tt1474889"
7962,tt9016974,movie,Synchronic,Synchronic,0.0,2019.0,,102.0,"Drama,Sci-Fi,Thriller",tt9016974,10.0,Synchronic,US,,imdbDisplay,,0.0,122.0,-,-,-,"$542,753",327,"$636,673",Oct 23,Well Go USA Entertainment,False,2020.0,3.0,nm1051221,actress,,"[""Tara""]",Katie Aselton,1978.0,,"actress,producer,director","tt4178092,tt1930294,tt5114356,tt1474889"
7963,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,0.0,2020.0,,86.0,"Drama,Fantasy,Mystery",tt11614912,12.0,She Dies Tomorrow,US,,imdbDisplay,,0.0,151.0,-,-,-,"$361,329",24,"$398,663",Jul 31,Neon,False,2020.0,6.0,nm1918140,producer,producer,,Justin Benson,1983.0,,"director,producer,actor","tt9016974,tt1977895,tt3986820,tt3395184"
7964,tt9016974,movie,Synchronic,Synchronic,0.0,2019.0,,102.0,"Drama,Sci-Fi,Thriller",tt9016974,10.0,Synchronic,US,,imdbDisplay,,0.0,122.0,-,-,-,"$542,753",327,"$636,673",Oct 23,Well Go USA Entertainment,False,2020.0,5.0,nm1918140,director,,,Justin Benson,1983.0,,"director,producer,actor","tt9016974,tt1977895,tt3986820,tt3395184"
7965,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,0.0,2020.0,,86.0,"Drama,Fantasy,Mystery",tt11614912,12.0,She Dies Tomorrow,US,,imdbDisplay,,0.0,151.0,-,-,-,"$361,329",24,"$398,663",Jul 31,Neon,False,2020.0,7.0,nm2472482,producer,producer,,David Lawson Jr.,1981.0,,"producer,miscellaneous,assistant_director","tt11614912,tt3986820,tt9016974,tt8358220"
7966,tt9016974,movie,Synchronic,Synchronic,0.0,2019.0,,102.0,"Drama,Sci-Fi,Thriller",tt9016974,10.0,Synchronic,US,,imdbDisplay,,0.0,122.0,-,-,-,"$542,753",327,"$636,673",Oct 23,Well Go USA Entertainment,False,2020.0,7.0,nm2472482,producer,producer,,David Lawson Jr.,1981.0,,"producer,miscellaneous,assistant_director","tt11614912,tt3986820,tt9016974,tt8358220"
7967,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,0.0,2020.0,,86.0,"Drama,Fantasy,Mystery",tt11614912,12.0,She Dies Tomorrow,US,,imdbDisplay,,0.0,151.0,-,-,-,"$361,329",24,"$398,663",Jul 31,Neon,False,2020.0,8.0,nm1823264,producer,producer,,Aaron Moorhead,,,"cinematographer,director,actor","tt9016974,tt1977895,tt3395184,tt3986820"
7968,tt9016974,movie,Synchronic,Synchronic,0.0,2019.0,,102.0,"Drama,Sci-Fi,Thriller",tt9016974,10.0,Synchronic,US,,imdbDisplay,,0.0,122.0,-,-,-,"$542,753",327,"$636,673",Oct 23,Well Go USA Entertainment,False,2020.0,6.0,nm1823264,director,,,Aaron Moorhead,,,"cinematographer,director,actor","tt9016974,tt1977895,tt3395184,tt3986820"
7969,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,0.0,2020.0,,86.0,"Drama,Fantasy,Mystery",tt11614912,12.0,She Dies Tomorrow,US,,imdbDisplay,,0.0,151.0,-,-,-,"$361,329",24,"$398,663",Jul 31,Neon,False,2020.0,9.0,nm7915626,composer,,,Mondo Boys,,,"composer,music_department,soundtrack","tt6574272,tt10310140,tt7781432,tt11456054"
7970,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0.0,2018.0,,86.0,"Adventure,Animation,Comedy",tt2296777,10.0,Sherlock Gnomes,US,,imdbDisplay,,0.0,72.0,-,-,-,"$43,242,871",3662,"$43,242,871",Mar 23,Paramount Pictures,False,2018.0,10.0,nm1271884,writer,story by,,Kathy Greenberg,,,"writer,producer,miscellaneous","tt0377981,tt0382932,tt5212822,tt0330251"
7971,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0.0,2018.0,,86.0,"Adventure,Animation,Comedy",tt2296777,10.0,Sherlock Gnomes,US,,imdbDisplay,,0.0,72.0,-,-,-,"$43,242,871",3662,"$43,242,871",Mar 23,Paramount Pictures,False,2018.0,4.0,nm0038432,actor,,"[""Goons""]",Kelly Asbury,1960.0,2020.0,"art_department,animation_department,director","tt0377981,tt0101414,tt0166813,tt0298148"
7972,tt2398241,movie,Smurfs: The Lost Village,Smurfs: The Lost Village,0.0,2017.0,,90.0,"Adventure,Animation,Comedy",tt2398241,12.0,Get Smurfy,US,,working,,0.0,60.0,-,-,-,"$45,020,282",3610,"$45,020,282",Apr 7,Sony Pictures Entertainment (SPE),False,2017.0,5.0,nm0038432,director,,,Kelly Asbury,1960.0,2020.0,"art_department,animation_department,director","tt0377981,tt0101414,tt0166813,tt0298148"
7973,tt1946502,movie,UglyDolls,UglyDolls,0.0,2019.0,,87.0,"Adventure,Animation,Comedy",tt1946502,20.0,Ugly Dolls,US,,,alternative spelling,0.0,106.0,-,-,-,"$20,150,241",3652,"$20,150,241",May 3,STX Entertainment,False,2019.0,5.0,nm0038432,director,,,Kelly Asbury,1960.0,2020.0,"art_department,animation_department,director","tt0377981,tt0101414,tt0166813,tt0298148"
7974,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0.0,2018.0,,86.0,"Adventure,Animation,Comedy",tt2296777,10.0,Sherlock Gnomes,US,,imdbDisplay,,0.0,72.0,-,-,-,"$43,242,871",3662,"$43,242,871",Mar 23,Paramount Pictures,False,2018.0,5.0,nm0828970,director,,,John Stevenson,,,"art_department,animation_department,director","tt0441773,tt0126029,tt0351283,tt0298148"
7975,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0.0,2018.0,,86.0,"Adventure,Animation,Comedy",tt2296777,10.0,Sherlock Gnomes,US,,imdbDisplay,,0.0,72.0,-,-,-,"$43,242,871",3662,"$43,242,871",Mar 23,Paramount Pictures,False,2018.0,6.0,nm4475394,writer,screenplay by,,Ben Zazove,,,writer,"tt11274492,tt1935929,tt2296777,tt1001545"
7976,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0.0,2018.0,,86.0,"Adventure,Animation,Comedy",tt2296777,10.0,Sherlock Gnomes,US,,imdbDisplay,,0.0,72.0,-,-,-,"$43,242,871",3662,"$43,242,871",Mar 23,Paramount Pictures,False,2018.0,7.0,nm0726978,writer,story by,,Andy Riley,1970.0,,"writer,producer,actor","tt1056456,tt1430626,tt0377981,tt1759761"
7977,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0.0,2018.0,,86.0,"Adventure,Animation,Comedy",tt2296777,10.0,Sherlock Gnomes,US,,imdbDisplay,,0.0,72.0,-,-,-,"$43,242,871",3662,"$43,242,871",Mar 23,Paramount Pictures,False,2018.0,8.0,nm0147700,writer,story by,,Kevin Cecil,1969.0,,"writer,producer,script_department","tt1430626,tt1759761,tt0481449,tt0377981"
7978,tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0.0,2018.0,,86.0,"Adventure,Animation,Comedy",tt2296777,10.0,Sherlock Gnomes,US,,imdbDisplay,,0.0,72.0,-,-,-,"$43,242,871",3662,"$43,242,871",Mar 23,Paramount Pictures,False,2018.0,9.0,nm1486235,writer,story by,,Emily Cook,,,"writer,producer,soundtrack","tt0382932,tt0227538,tt0377981,tt5212822"
7979,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,10.0,nm5343417,producer,producer,,Konstantin Korenchuk,1991.0,,"producer,writer,director","tt8960138,tt12794540"
7980,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,1.0,nm10215988,actor,,"[""Nolan""]",Jack Kane,,,actor,"tt8694364,tt8960138,tt6806448,tt9185110"
7981,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,2.0,nm10299426,actor,,"[""Karl""]",Zander Emlano,,,actor,"tt8960138,tt13610562"
7982,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,3.0,nm7341833,actor,,"[""Reggie""]",Zak Sutcliffe,,,actor,tt4051850
7983,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,4.0,nm10286960,actress,,"[""Bess""]",Sophie Jane Oliver,,,actress,tt8960138
7984,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,5.0,nm4069082,director,,,Alessio Liguori,,,"director,writer,camera_department","tt11312036,tt4567474,tt3280186,tt1855324"
7985,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,6.0,nm5406788,writer,written by,,Daniele Cosci,,,"writer,producer","tt10914452,tt11312036,tt3280186,tt8960138"
7986,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,7.0,nm12633216,producer,producer,,Gabria Cipullo,,,producer,tt8960138
7987,tt8960138,movie,Shortcut,Shortcut,0.0,2020.0,,80.0,"Adventure,Fantasy,Horror",tt8960138,1.0,Shortcut,US,,imdbDisplay,,0.0,118.0,-,-,-,"$588,869",704,"$588,869",Sep 25,Gravitas Ventures,False,2020.0,8.0,nm2333493,producer,producer,,Roberto Cipullo,,,producer,"tt0438859,tt2408696,tt0462667,tt10276160"
